,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
343,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
344,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
345,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
346,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
347,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
348,Tin thường,41371968,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-5-phuong-binh-tri-dong-b/an-khu-ten-lua-p-8x20-doi-dien-cong-vien-truong-hoc-gia-30-ty-pr41371968,160 m²,30 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,,"Bán biệt thự khu Tên Lửa, P. Bình Trị Đông B. 8x20m, đối diện công viên, trường học. Giá 30 tỷ","Đường Số 5, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
349,Tin thường,41376866,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-binh-trung-tay-prj-saigon-mystery-villas/ban-villa-quan-2-dt-14x20m-1-ham-4-lau-khu-cao-cap-nhat-dao-kim-cuong-pr41376866,"271,6 m²",56 tỷ,Tây - Bắc,4 tầng,6 phòng,8 phòng,Sổ đỏ/ Sổ hồng,,Bán biệt thự Saigon Mystery Villa Quận 2 DT 14x20m 1 hầm 4 lầu khu cao cấp nhất Đảo Kim Cương,"Dự án Saigon Mystery Villas, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",,14 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
350,Tin thường,40676102,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-8-2-phuong-binh-an/giam-15ty-can-ban-goc-2-mat-tien-so-tran-nao-quan-2-dt-950m2-20x49-gia-85ty-pr40676102,950 m²,85 tỷ,,,,,,,"Giảm 15tỷ. Cần bán biệt thự góc 2 mặt tiền đường số Trần Não Quận 2. DT: 950m2(20x49), giá: 85tỷ","Đường 8, Phường Bình An, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
351,Tin thường,41342901,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-4a-phuong-binh-tri-dong-b/an-hai-can-8x20m-so-gan-so-7-gia-19-5-ty-pr41342901,160 m²,19 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,,"Bán nhà hai căn liền kề 8x20m, đường số 4A, Bình Trị Đông B, gần đường số 7, giá 19 tỷ","Đường 4A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",,,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
352,Tin thường,41392570,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-quoc-viet-phuong-phu-my-9-prj-khu-dan-cu-phu-my/ban-dat-pho-kdc-van-phat-hung-quan-7-dt-6x21m-10-5x21m-shr-18-ty-can-pr41392570,126 m²,18 tỷ,,5 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán đất, nhà phố, nhà biệt thự KDC Phú Mỹ Vạn Phát Hưng Quận 7, DT 6x21m, 10,5x21m, SHR, 18 tỷ/căn","Dự án KDC Phú Mỹ, Đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",12 m,6 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
353,Tin thường,41504845,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huy-tuong-phuong-6-13/can-ban-mini-hxh-p6-binh-thanh-dt-7-7x-13m-3-tang-gia-ban-25-ty-tl-pr41504845,103 m²,25 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Cần bán biệt thự mini HXH Nguyễn Huy Tưởng, P6, Bình Thạnh, DT 7,7x 13m2, 3 tầng giá bán 25 tỷ TL","Đường Nguyễn Huy Tưởng, Phường 6, Bình Thạnh, Hồ Chí Minh",8 m,"7,7 m",Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
354,Tin thường,40795466,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-hung-xa-binh-hung-1-prj-dai-phuc-green-villas/can-ban-can-tho-320m2-doi-dien-cong-vien-kdc-villa-gia-25ty-gia-tot-pr40795466,320 m²,25 tỷ,Bắc,3 tầng,,,Hợp đồng mua bán,Nhà thô,"Cần bán căn biệt thự thô 320m2 đối diện công viên KDC Đại Phúc Green Villas, giá: 25tỷ (giá tốt)","Dự án Đại Phúc Green Villas, Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",40 m,11 m,Chưa Xác Thực,12/11/2024,22/11/2024,Bắc,Biet Thu
355,Tin thường,36322328,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-phuong-tan-phong-9-prj-khu-dan-cu-ven-song-sadeco/chinh-chu-ban-mt-kdc-dt-7x18-gia-21-ty-tl-lh-0903870766-pr36322328,126 m²,"19,9 tỷ",Bắc,3 tầng,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ bán nhà MT Nguyễn Văn Linh KDC ven sông Tân Phong DT 7x18m giá 19.9 tỷ TL, LH 0903 870 ***","Dự án Sadeco ven sông, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh",12 m,7 m,Chưa Xác Thực,12/11/2024,22/11/2024,Bắc,Biet Thu
356,Tin thường,37411135,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-khu-biet-thu-ngan-long/cap-nhat-bang-gia-moi-ngay-08-06-2023-bt-gia-26-ty-28-ty-10x21m-gia-lh-0903-870766-pr37411135,210 m²,27 tỷ,Tây - Nam,3 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Cập nhật bảng giá mới ngày 08/06/2023. Khu BT Ngân Long giá 26 tỷ & 27 tỷ 10x21m, LH 0903 870 ***","Dự án Biệt thự Ngân Long, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",12 m,10 m,Chưa Xác Thực,12/11/2024,22/11/2024,Tây - Nam,Biet Thu
357,Tin thường,40033567,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-my-giang/quan-ly-100-ban-khu-bt-gia-thap-t-35-ty-den-42-ty-can-goc-dt-11-x18-gia-68-ty-lh-pr40033567,126 m²,42 tỷ,Tây - Nam,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Quản lý 100% nhà bán khu BT Mỹ Giang giá thấp nhất 35 tỷ đến 42 tỷ. Căn góc DT 11x18m giá 68 tỷ LH,"Dự án Mỹ Giang 1&2, Đường Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Hồ Chí Minh",25 m,10 m,Chưa Xác Thực,12/11/2024,22/11/2024,Đông - Bắc,Biet Thu
358,Tin thường,39778833,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-hung-xa-binh-hung-1-prj-dai-phuc-green-villas/chinh-chu-can-ban-gap-can-villa-dt-10x24m-gia-22-99-ty-lh-pr39778833,240 m²,"22,99 tỷ",Tây - Nam,4 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Chính chủ cần bán gấp căn biệt thự Đại Phúc Green Villa DT 10x24m. Giá 22,99 tỷ, LH 0903 870 ***","Dự án Đại Phúc Green Villas, Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",12 m,10 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
359,Tin thường,40182861,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-11-1-xa-binh-hung-1-prj-khu-dan-cu-trung-son/sieu-pham-lon-kdc-himlam-16x20-vi-tri-dep-20m-gia-57-ty-lh-pr40182861,320 m²,"53,5 tỷ",Tây - Bắc,3 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Siêu phẩm nhà biệt thự đường lớn KDC HimLam - Trung Sơn, 16x20m vị trí đẹp đường 20m giá 53.5 tỷ LH","Dự án Trung Sơn, Đường 11, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",20 m,,Chưa Xác Thực,12/11/2024,22/11/2024,Tây - Bắc,Biet Thu
360,Tin thường,40909014,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-11-1-phuong-tan-hung-14-prj-khu-do-thi-him-lam-kenh-te/ban-kinh-dt-7-5-x20-gia-42-ty-la-co-mot-can-dep-vao-o-lh-pr40909014,150 m²,42 tỷ,Tây - Bắc,3 tầng,8 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán biệt thự Him Lam Kinh Tẻ DT 7.5 x20m giá 42 tỷ là có một căn nhà đẹp vào ở liề. LH 0903 870 ***,"Dự án Him Lam Kênh Tẻ, Đường 11, Phường Tân Hưng, Quận 7, Hồ Chí Minh",35 m,,Chưa Xác Thực,12/11/2024,22/11/2024,Tây - Bắc,Biet Thu
361,Tin thường,40483799,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-huong-phuong-thao-dien/giam-them-10ty-can-ban-villa-p-quan-2-dt-500m2-20x25-pr40483799,500 m²,Thỏa thuận,,3 tầng,,,,,"Giảm thêm 10 tỷ. Cần bán villa Quốc Hương, P Thảo Điền Quận 2. DT: 500m2(20x25)","Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,20 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
362,Tin thường,41281017,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-phuong-tan-phong-9-prj-my-hung/villa-song-lap-phu-quan-7-9-5x19m-ban-55-ty-lh-nhan-pr41281017,"180,5 m²",55 tỷ,Nam,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Villa song lập Mỹ Hưng, Phú Mỹ Hưng, Quận 7. 9.5x19m, bán 55 tỷ LH: 0938 602 *** Nhân","Dự án Mỹ Hưng, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh.",14 m,"9,5 m",Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
363,Tin thường,41083554,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-full-noi-that-cao-cap-dt-6x22-2-mat-tien-lh-0902-746-319-pr41083554,132 m²,15 tỷ,,3 tầng,,,,Full nội thất.,"Biệt thự full nội thất cao cấp Sol Villas. DT: 6x20, 6x22m. Nhà 2 mặt tiền. LH: 0902.746,319","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",12 m,,Chưa Xác Thực,07/11/2024,17/11/2024,,Biet Thu
364,Tin thường,40483799,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-huong-phuong-thao-dien/giam-them-10ty-can-ban-villa-p-quan-2-dt-500m2-20x25-pr40483799,500 m²,Thỏa thuận,,3 tầng,,,,,"Giảm thêm 10 tỷ. Cần bán villa Quốc Hương, P Thảo Điền Quận 2. DT: 500m2(20x25)","Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,20 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
365,Tin thường,41281017,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-phuong-tan-phong-9-prj-my-hung/villa-song-lap-phu-quan-7-9-5x19m-ban-55-ty-lh-nhan-pr41281017,"180,5 m²",55 tỷ,Nam,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Villa song lập Mỹ Hưng, Phú Mỹ Hưng, Quận 7. 9.5x19m, bán 55 tỷ LH: 0938 602 *** Nhân","Dự án Mỹ Hưng, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh.",14 m,"9,5 m",Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
366,Tin thường,41083554,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-full-noi-that-cao-cap-dt-6x22-2-mat-tien-lh-0902-746-319-pr41083554,132 m²,15 tỷ,,3 tầng,,,,Full nội thất.,"Biệt thự full nội thất cao cấp Sol Villas. DT: 6x20, 6x22m. Nhà 2 mặt tiền. LH: 0902.746,319","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",12 m,,Chưa Xác Thực,07/11/2024,17/11/2024,,Biet Thu
367,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
368,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
369,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
370,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
371,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
372,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
373,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
374,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
375,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
376,Tin thường,41086344,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phong-9-prj-hung-thai/villa-phu-my-q-7-7x81m-gia-tot-27-ty-lh-093860838-n-xem-24-7-pr41086344,126 m²,"28,2 tỷ",Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Villa Hưng Thái, Phú Mỹ Hưng, Q.7, 7x18m, giá tốt 28 tỷ LH :0938 602 *** Nhân (xem nhà 24/7)","Dự án Hưng Thái 1 & 2, Phường Tân Phong, Quận 7, Hồ Chí Minh",12 m,7 m,Chưa Xác Thực,04/11/2024,14/11/2024,Bắc,Biet Thu
377,Tin thường,41424552,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/ban-can-goc-5-tang-87-5m2-view-vinschool-dep-re-nhat-du-an-lh-pr41424552?source=ad&adid=2639032,"87,5 m²","23,9 tỷ",Tây - Bắc,5 tầng,8 phòng,6 phòng,Hợp đồng mua bán,Không nội thất,"Bán căn liền kề góc 5 tầng 87,5m2 view Vinschool đẹp, rẻ nhất dự án Vinhomes Cổ Loa, LH: 0915 011 ***","Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",15 m,7 m,Chưa Xác Thực,04/11/2024,15/11/2024,Đông - Bắc,Biet Thu
378,Tin thường,41470143,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-huong-phuong-thao-dien/-compound-eden-dt-22x17m-cn-339m2-3-tang-ho-boi-gia-tot-105-ty-pr41470143,374 m²,105 tỷ,,3 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cao Cấp,"Biệt thự compound Eden, Thảo Điền. DT(22x17m). CN(339m2). Villa 3 tầng. Hồ bơi. Giá tốt 105 tỷ","177 Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",20 m,22 m,Chưa Xác Thực,08/11/2024,18/11/2024,,Biet Thu
379,Tin thường,39306568,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-tan-phong-9-prj-khu-biet-thu-phu-gia/-my-hung-q-7-dien-tich-493m2-can-ban-132-ty-lh-nhan-pr39306568,434 m²,132 tỷ,Bắc,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Villa Phú Gia, Phú Mỹ Hưng, Q. 7, 434m2, cần bán 132 tỷ. Liên hệ: 0938 602 *** Nhân","Dự án Phú Gia, Đường 10, Phường Tân Phong, Quận 7, Hồ Chí Minh",17 m,17 m,Chưa Xác Thực,04/11/2024,14/11/2024,Bắc,Biet Thu
380,Tin thường,41423328,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-23-2-phuong-tan-phu-19-prj-my-thai-3/-goc-cong-vien-hung-q7-9x20m-53-ty-lh-nhan-pr41423328,180 m²,"54,5 tỷ",Đông - Nam,2 tầng,4 phòng,4 phòng,Hợp đồng mua bán,Đầy đủ,"Biệt thự góc công viên Mỹ Thái, Phú Mỹ Hưng Q7. 9x20m, 54.5 tỷ LH: 0938 602 *** Nhân","Dự án Mỹ Thái 3, Đường 23, Phường Tân Phú, Quận 7, Hồ Chí Minh",14 m,9 m,Chưa Xác Thực,04/11/2024,14/11/2024,,Biet Thu
381,Tin thường,41403502,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-sy-phuong-13-1/43-ty-can-ban-villas-9m-x20m-hem-vip-339-p-13-q-3-pr41403502,180 m²,41 tỷ,Đông - Nam,4 tầng,,,Sổ đỏ/ Sổ hồng,,"41 tỷ cần bán villas 9mx20m Lê Văn Sỹ, hẻm Vip 339 P. 13, Q. 3","Hẻm Vip 339, Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh",10 m,9 m,Chưa Xác Thực,12/11/2024,22/11/2024,,Biet Thu
382,Tin thường,41092844,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phuoc-thuan-prj-ixora-ho-tram/-bien-beach-front-dang-cap-vai-can-gioi-han-bien-so-huu-dai-duong-c-rieng-minh-pr41092844?source=ad&adid=2607605,550 m²,60 tỷ,Đông - Nam,2 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Biệt thự mặt biển Beachfront Ixora By Fusion Hồ Tràm sở hữu thẻ Golf The Buffs trọn đời tặng xe BMW,"Dự án Ixora Hồ Tràm , Xã Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu",,35 m,Chưa Xác Thực,21/10/2024,,Đông - Nam,Biet Thu
383,Tin thường,40194765,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phong-9-prj-hung-thai/ban-3-can-villa-phu-my-7x18m-gia-27-5-32-ty-lh-nhan-pr40194765,126 m²,"28,2 tỷ",Bắc,2 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán 3 căn Villa Hưng Thái, Phú Mỹ Hưng, 7x18m, giá chỉ 28.2 tỷ LH: 0938 602 *** Nhân","Dự án Hưng Thái 1 & 2, Phường Tân Phong, Quận 7, Hồ Chí Minh.",12 m,7 m,Chưa Xác Thực,04/11/2024,14/11/2024,Bắc,Biet Thu
