,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
507,Tin thường,40747874,https://batdongsan.com.vn/ban-nha-rieng-duong-d6-phuong-phu-my-9/ban-quan-7-so-duy-t-1-can-dep-tien-nghi-ai-xem-cung-me-co-video-review-pr40747874,90 m²,"15,99 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Bán nhà Quận 7 - đường số - duy nhất 1 căn nhà đẹp tiện nghi ai xem cũng mê - có video review,"Đường D6, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
508,Tin VIP Bạc,40910290,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-dinh-xu-phuong-cau-kho/ban-hem-6m-q1-dt-tu-240m2-320m2-gia-chi-tu-56-ty-pr40910290,262 m²,51 tỷ,,,,,,,"Bán nhà hẻm 6m Trần Đình Xu Q1, DT từ 240m2 - 320m2, giá chỉ từ 51 tỷ","Đường Trần Đình Xu, Phường Cầu Kho, Quận 1, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,16/11/2024,,Nha Rieng
509,Tin thường,41011542,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-25c-xa-long-tan-3-prj-long-tan-city/cc-ban-biet-thu-510m2-mat-tien-nguyen-ai-quoc-cong-chinh-san-bay-thanh-pr41011542?source=ad&adid=2611539,510 m²,24 tỷ,,,,,Sổ đỏ/ Sổ hồng,,CC bán nền biệt thự 510m2 mặt tiền đường 25C Nguyễn Ái Quốc đường cổng chính sân bay Long Thành,"Dự án Long Tân City, Đường 25C, Xã Long Tân, Nhơn Trạch, Đồng Nai",,,TIN XÁC THỰC,05/10/2024,,,Nha Rieng
510,Tin VIP Bạc,41156700,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-loc-15-phuong-thanh-loc-3/-pho-4-lau-11m-moi-xay-dung-ngay-nga-tu-ga-p-q12-pr41156700,66 m²,"6,8 tỷ",Tây - Nam,4 tầng,4 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà phố 4 lầu đường 11m mới xây dựng ngay Ngã Tư Ga, P. Thạnh Lộc, Q12","Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",11 m,4 m,Chưa Xác Thực,06/11/2024,13/11/2024,Tây - Nam,Nha Rieng
511,Tin VIP Bạc,41439086,https://batdongsan.com.vn/ban-nha-rieng-duong-vuon-lai-phuong-tan-thanh/ban-gap-moi-khu-vip-hxh-thong-52m2-4x13m-no-hau-tai-loc-2-tang-nhinh-5-ty-pr41439086,52 m²,"5,8 tỷ",,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,Bán gấp nhà mới khu Vip Vườn Lài - HXH thông - 52m2 (4x13m nở hậu tài lộc) - 2 tầng - Nhỉnh 5 tỷ,"Đường Vườn Lài, Phường Tân Thành, Tân Phú, Hồ Chí Minh",5 m,,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
512,Tin VIP Bạc,39886462,https://batdongsan.com.vn/ban-nha-rieng-duong-vo-van-van-xa-vinh-loc-b/ccg-an-so-hong-gia-4ty2-ngay-truong-anh-dong-do-c-tphcm-pr39886462,"94,2 m²","3,95 tỷ",,2 tầng,2 phòng,2 phòng,Đang chờ sổ,,"CCG bán nhà sổ hồng riêng, giá 3,95tỷ ngay trường Anh Văn Đông Đô, Võ Văn Vân, Vĩnh Lộc B, BC TPHCM","Đường Võ Văn Vân, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",6 m,4 m,Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
513,Tin VIP Bạc,41439067,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-1k-phuong-linh-xuan/-hxh-135m2-6-5-ty-thu-duc-pr41439067,135 m²,"6,5 tỷ",,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà HXH Quốc lộ 1K - 135m2 - 6,5 tỷ Linh Xuân Thủ Đức","Đường Quốc lộ 1K, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",,"5,6 m",Chưa Xác Thực,06/11/2024,13/11/2024,,Nha Rieng
514,Tin thường,41274730,https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-nam-njang/ban-19-7ha-dat-odt-va-cln-view-ho-tai-dak-nong-phu-hop-lam-du-an-duong-pr41274730?source=ad&adid=2623862,197.000 m²,80 tỷ,,,,,Sổ đỏ/ Sổ hồng,,Bán 19.7ha đất ODT và CLN view hồ tại Đắk Nông phù hợp làm dự án nghỉ dưỡng,"Xã Nâm N'Jang, Dăk Song, Đắk Nông",,,Chưa Xác Thực,21/10/2024,,,Nha Rieng
515,Tin VIP Bạc,40322299,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-gia-tri-phuong-25/ngop-bank-ban-ngay-mt-d2-dt-9-x-20m-cn-180m2-hdt-80tr-thang-28-ty-tl-pr40322299,180 m²,"30,9 tỷ",,2 tầng,,,,,"Ngộp bank, bán nhà ngay MT D2 - Nguyễn Gia Trí, DT 9 x 20m CN 180m2, HĐT 80tr/ tháng - giá 30.9 tỷ","Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,16/11/2024,,Nha Rieng
516,Tin VIP Bạc,41437892,https://batdongsan.com.vn/ban-nha-rieng-duong-14-1-phuong-phuoc-binh-1/re-nhat-55tr-6x22-122-6m2-full-tho-hem-oto-vao-thoai-mai-goc-2-mat-hem-vuong-vuc-pr41437892,"122,6 m²","54,9 triệu/m²",,2 tầng,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,"Rẻ nhất Phước Bình, 55tr, 6x22, 122.6m2 full thổ, hẻm oto vào thoải mái, góc 2 mặt hẻm, vuông vức","Đường 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",,6 m,Chưa Xác Thực,05/11/2024,13/11/2024,,Nha Rieng
517,Tin VIP Bạc,41437550,https://batdongsan.com.vn/ban-nha-rieng-phuong-26/-dep-lung-linh-hxh-4-tang-btct-50m2-ngay-hang-xanh-binh-thanh-gia-chi-nhinh-7-ty-pr41437550,50 m²,"7,15 tỷ",,4 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà đẹp lung linh, HXH, 4 tầng BTCT, 50m2 ngay Hàng Xanh, Bình Thạnh. Giá chỉ nhỉnh 7 tỷ","Phường 26, Bình Thạnh, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,13/11/2024,,Nha Rieng
518,Tin VIP Bạc,41436869,https://batdongsan.com.vn/ban-nha-rieng-duong-20-5-phuong-binh-hung-hoa/co-hoi-dau-tu-tuyet-voi-tai-20-tan-ngoi-mat-tien-kinh-doanh-day-tiem-nang-pr41436869,"100,26 m²","13,5 tỷ",,5 tầng,3 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"BÁN NHÀ MẶT TIỀN ĐƯỜNG SỐ 20, BÌNH HƯNG HÒA - 101M2 X 5T, 3 LẦU, SÂN THƯỢNG, KINH DOANH ĐẮC ĐỊA","Đường 20, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",,5 m,Chưa Xác Thực,05/11/2024,13/11/2024,,Nha Rieng
519,Tin VIP Bạc,41361179,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-van-banh-phuong-13-9/-68m2-o-to-dau-trong-hvb-lvs-dt-lon-4-5mx15m-3-lau-moi-gia-12-ty-tl-tot-pr41361179,68 m²,12 tỷ,Đông - Bắc,3 tầng,5 phòng,5 phòng,Sổ hồng,,"Nhà 68m2, ô tô đậu trong nhà, HVB - LVS (DT lớn: 4,5mx15m), 3 lầu mới, giá 12 tỷ TL tốt","Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh","4,5 m","4,5 m",Chưa Xác Thực,05/11/2024,16/11/2024,Đông - Bắc,Nha Rieng
520,Tin VIP Bạc,40337748,https://batdongsan.com.vn/ban-nha-rieng-duong-so-27-phuong-6-14/sieu-pham-hxh-le-duc-tho-p6-gv-dt-88-3m2-tret-lung-2-lau-st-4pn-5wc-oto-ngu-trong-pr40337748,"88,3 m²","7,39 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,"Siêu phẩm HXH Lê Đức Thọ - đường số 27 (DT: 88,3m2) - 5 tầng (4PN - 5WC) giá 7,39 tỷ TL","Đường Số 27, Phường 6, Gò Vấp, Hồ Chí Minh",6 m,,TIN XÁC THỰC,05/11/2024,12/11/2024,,Nha Rieng
521,Tin VIP Bạc,41435671,https://batdongsan.com.vn/ban-nha-rieng-duong-lo-tu-phuong-binh-hung-hoa-a/ban-gap-xay-moi-dep-44m-x-5-tang-tai-tan-nhua-8m-thong-xe-hoi-dau-cua-pr41435671,44 m²,"5,5 tỷ",,5 tầng,3 phòng,3 phòng,,,"Bán gấp nhà xây mới đẹp 44m2 x 5 tầng tại Bình Tân, đường nhựa 8m thông, xe hơi đậu cửa","Đường Lô Tư, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",8 m,,Chưa Xác Thực,05/11/2024,15/11/2024,,Nha Rieng
522,Tin VIP Bạc,41433575,https://batdongsan.com.vn/ban-nha-rieng-duong-ba-van-phuong-14-10/hiem-hem-xe-tai-ngu-trong-kinh-doanh-tot-pr41433575,42 m²,"8,2 tỷ",,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Hiếm, hẻm xe tải ngủ trong nhà, kinh doanh tốt","Đường Ba Vân, Phường 14, Tân Bình, Hồ Chí Minh",8 m,"3,9 m",Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
523,Tin VIP Bạc,41435272,https://batdongsan.com.vn/ban-nha-rieng-duong-hau-giang-phuong-5-10/ban-hem-xe-tai-quan-6-khu-vuc-trung-tam-thiet-ke-1-tret-1-lau-tien-ich-day-du-pr41435272,59 m²,"6,6 tỷ",,3 tầng,3 phòng,3 phòng,,"Tặng bộ ghế sofa, tủ bếp, máy nước nóng năng lượng mặt trời.",Bán nhà hẻm xe tải Quận 6 khu vực trung tâm thiết kế 1 trệt 2 lầu tiện ích đầy đủ,"121 A/ 37, Đường Hậu Giang, Phường 5, Quận 6, Hồ Chí Minh",,"5,9 m",Chưa Xác Thực,05/11/2024,20/11/2024,,Nha Rieng
524,Tin VIP Bạc,41435317,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-12-8/tuyet-dep-voi-sieu-pham-karaoke-pr41435317,"46,8 m²","7,99 tỷ",Tây - Bắc,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tuyệt đẹp với siêu phẩm Phan Huy Ích karaoke,"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh",5 m,"4,15 m",Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
525,Tin VIP Bạc,41004186,https://batdongsan.com.vn/ban-nha-rieng-duong-ba-le-chan-phuong-tan-dinh-2/sieu-tot-hxh-khu-tran-quang-khai-td-quan-1-4x20m-2-tang-3-pn-hdt-25tr-thang-pr41004186,64 m²,9 tỷ,,2 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,"Giảm shock 1,5tỷ - HXH khu Trần Quang Khải & Bà Lê Chân - TĐ - Quận 1(4x20m) 2tầng 3PN. HĐT 25tr/th","Đường Bà Lê Chân, Phường Tân Định, Quận 1, Hồ Chí Minh",5 m,4 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
526,Tin VIP Bạc,41435063,https://batdongsan.com.vn/ban-nha-rieng-duong-so-81-phuong-tan-quy/ban-dien-tich-8x20m-81-quan-7-gia-cuc-chat-26-ty-gpxd-6-tang-lh-pr41435063,144 m²,26 tỷ,Nam,,,,Sổ đỏ/ Sổ hồng,,"Bán nhà riêng diện tích 8x20m đường Số 81, Quận 7: giá cực chất 26 tỷ, GPXD 6 tầng LH 0917 796 ***","Đường Số 81, Phường Tân Quy, Quận 7, Hồ Chí Minh",14 m,8 m,Chưa Xác Thực,05/11/2024,12/11/2024,Nam,Nha Rieng
527,Tin VIP Bạc,41434289,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-thoi-nhat-1/gia-qua-tot-cho-can-2-lau-dt-90m2-t-q12-so-hong-rieng-pr41434289,90 m²,"4,8 tỷ",,3 tầng,,,Sổ hồng đầy đủ rõ ràng công chứng sang tên nhanh.,,"Giá quá tốt cho căn nhà 2 lầu DT 90m2 Tân Thới Nhất Q12, sổ hồng riêng, 0977 038 ***","635 Khu phố 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
528,Tin VIP Bạc,41434086,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-hon-phuong-tan-thoi-nhat-1/ban-gap-t-2-g-82m2-hem-o-to-cach-truong-chinh-300m-nhinh-5-ty-tl-tot-pr41434086,82 m²,"5,06 tỷ",,,,,Sổ đỏ/ Sổ hồng,,Bán gấp nhà Tân Thới Nhất 2 tầng 82m2 hẻm ô tô cách Trường Chinh 300m nhỉnh 5 tỷ tl tốt,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",5 m,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
529,Tin VIP Bạc,41128769,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-hung-thuan-1/ban-khu-dan-cu-an-suong-mat-duong-30m-vi-tri-dac-dao-kinh-doanh-sam-uat-lh-vy-pr41128769,90 m²,"11,6 tỷ",,,,,,,"Bán Nhà Khu Dân Cư An sương mặt Đường 30m, vị trí đắc đạo kinh doanh sầm uất. LH Vy 0906 686 ***","Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
530,Tin thường,41382685,https://batdongsan.com.vn/ban-nha-rieng-xa-binh-chanh-3/ban-o-gia-tot-t-chi-4-ty-191-7m2-2pn-2pt-pr41382685,"191,7 m²",4 tỷ,Bắc,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà riêng ở xã Bình Chánh giá tốt nhất chỉ 4 tỷ, 191.7m2, 2PN, 2PT","Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",,5 m,TIN XÁC THỰC,10/11/2024,20/11/2024,,Nha Rieng
531,Tin thường,41320203,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41320203,90 m²,"9,79 tỷ",,5 tầng,4 phòng,5 phòng,Sổ đỏ.,,Siêu phẩm nhà phố mới hoàn thiện - full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,06/11/2024,16/11/2024,,Nha Rieng
532,Tin thường,40669174,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-binh-thuan-3/khoi-dong-cuoc-dua-so-huu-mat-tien-so-tan-quy-tt-quan-7-dt-4m-x-25m-3-lau-co-video-pr40669174,"102,7 m²","16,8 tỷ",,3 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà Quận 7 đường Nguyễn Thị Thập, gần chợ Tân Mỹ DT 7,5m x 17,5m. Villa sang trọng, Hàng hiếm","Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",,"7,5 m",TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
533,Tin thường,40685493,https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tong-nguyen-thi-tran-nha-be/gia-tot-chua-tung-co-3-lau-dt-5m-x-22m-gia-10-89-ty-co-gara-xe-hoi-video-review-chi-tiet-pr40685493,"105,3 m²","10,49 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,Full nội thất.,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 22m, giá 10.49 tỷ có gara xe hơi - Video review chi tiết","Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
534,Tin thường,40750403,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/ban-gap-gia-re-dep-khu-dong-bo-dang-song-tien-nghi-va-co-thang-may-xem-la-me-co-video-pr40750403,"84,2 m²","9,1 tỷ",,4 tầng,4 phòng,5 phòng,Sổ hồng,,Bán gấp giá rẻ nhà đẹp khu đồng bộ đáng sống - Tiện nghi và có thang máy. Xem là mê - Có video,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,08/11/2024,18/11/2024,,Nha Rieng
535,Tin thường,39372694,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/gia-tot-chua-tung-co-3-lau-dt-5m-x-16-8m-gia-7-5-ty-co-gara-xe-hoi-video-review-chi-tiet-pr39372694,"83,6 m²","8,6 tỷ",Tây,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Giá tốt chưa từng có, nhà 3 lầu, DT 5m x 16,8m, giá 8.6 tỷ có gara xe hơi - Video review chi tiết","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
536,Tin thường,41378649,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/sieu-pham-pho-moi-hoan-thien-full-noi-that-luxury-khu-compound-co-video-review-pr41378649,"86,9 m²","9,5 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Siêu phẩm nhà phố mới hoàn thiện - Full nội thất Luxury - Khu compound - Có video review,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,12/11/2024,22/11/2024,,Nha Rieng
537,Tin thường,40688060,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-van-ben-phuong-tan-kieng/ban-hem-xe-hoi-4m-so-quy-quan-7-3-8m-x-16m-64-77m2-6ty5-pr40688060,"47,6 m²","5,2 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,"Bán nhà sổ hồng riêng hẻm 60 Lâm Văn Bền, P. Tân Kiểng, Quận 7 - 4,95m x 10m - hẻm thông","Hẻm 60, Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
538,Tin thường,40747874,https://batdongsan.com.vn/ban-nha-rieng-duong-d6-phuong-phu-my-9/ban-quan-7-so-duy-t-1-can-dep-tien-nghi-ai-xem-cung-me-co-video-review-pr40747874,90 m²,"15,99 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,Bán nhà Quận 7 - đường số - duy nhất 1 căn nhà đẹp tiện nghi ai xem cũng mê - có video review,"Đường D6, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,15/11/2024,,Nha Rieng
539,Tin VIP Bạc,41128679,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-hung-thuan-1/ban-khu-dc-an-suong-dt-90m2-1-tret-3-lau-tien-ich-day-du-lh-pr41128679,90 m²,9 tỷ,,,,,,,"Bán nhà riêng khu DC An Sương, DT 90M2, 1 trệt 3 lầu. Tiện ích đầy đủ. LH 0906 686 ***","Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
540,Tin VIP Bạc,41434011,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-tri-phuong-7-4/dinh-cu-nen-can-ban-gap-quan-5-gia-4-59ty-3pn-4tl-pr41434011,40 m²,"4,75 tỷ",,4 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Định cư nên cần bán gấp nhà đường Phan Văn Trị Quận 5. 3PN 4TL,"Đường Phan Văn Trị, Phường 7, Quận 5, Hồ Chí Minh",4 m,,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
541,Tin VIP Bạc,41433718,https://batdongsan.com.vn/ban-nha-rieng-duong-khieu-nang-tinh-1-phuong-binh-tri-dong-b/ban-chung-cu-mini-dep-tai-gia-chi-11-ty-138m2-voi-view-dep-pr41433718,138 m²,11 tỷ,,4 tầng,23 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,BÁN CĂN HỘ DỊCH VỤ 4 TẦNG DT 138M2 DÒNG TIỀN ỔN ĐỊNH NGAY KHU VIP TÊN LỬA BÌNH TÂN,"Đường Khiếu Năng Tĩnh, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",16 m,5 m,Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
542,Tin VIP Bạc,41433627,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-ben-thanh/hang-sieu-ngon-q1-5-4-x-15m-vuong-dep-ham-6-tang-thu-nhap-80tr-thang-gia-re-pr41433627,81 m²,25 tỷ,,6 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Hàng siêu ngon đường Nguyễn Trãi Q1 (5,4 x 15m) vuông đẹp, hầm 6 tầng. Thu nhập 80tr/tháng giá rẻ","Hẻm số 7, Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Hồ Chí Minh",12 m,"5,4 m",Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
543,Tin VIP Bạc,41433185,https://batdongsan.com.vn/ban-nha-rieng-pho-tran-xuan-soan-phuong-tan-hung-14/ban-dep-tai-gia-cuc-chat-7-ty-84m2-3pn-2pt-pr41433185,84 m²,7 tỷ,,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhà đẹp tại phố Trần Xuân Soạn giá cực chất 7 tỷ, 84m2, 3PN, 2PT","Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",3 m,"4,3 m",Chưa Xác Thực,05/11/2024,12/11/2024,,Nha Rieng
544,Tin VIP Bạc,41432655,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-tho-phuong-11-8/-dep-ban-so-hong-go-vap-xe-hoi-huong-nam-3-lau-4-pn-pr41432655,"90,3 m²","9,89 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,,"Nhà đẹp bán đường Lê Văn Thọ, sổ hồng riêng Gò Vấp đường xe hơi hướng Nam, 4 lầu, 4 PN","Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh",8 m,,TIN XÁC THỰC,05/11/2024,12/11/2024,,Nha Rieng
545,Tin VIP Bạc,41432904,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-qua-phuong-dong-hung-thuan-a/ban-gia-soc-chi-7-5-ty-tai-n-12-184m2-pr41432904,184 m²,"7,5 tỷ",Tây - Nam,1 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Bán nhà riêng giá sốc chỉ 7,5 tỷ tại đường Nguyễn Văn Quá, Quận 12, 184m2","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",5 m,5 m,Chưa Xác Thực,05/11/2024,12/11/2024,Nam,Nha Rieng
546,Tin VIP Bạc,41432681,https://batdongsan.com.vn/ban-nha-rieng-phuong-linh-xuan/ban-gap-4-tang-moi-xay-canh-cho-hiep-thu-duc-66m2-4pn-chi-5-7-ty-mt-6m-pr41432681,66 m²,"5,7 tỷ",,4 tầng,4 phòng,5 phòng,Sổ hồng,Đầy đủ,"Bán gấp nhà 4 tầng mới xây cạnh chợ Xuân Hiệp Linh Xuân Thủ Đức 66m2, 4PN, chỉ 5.7 tỷ, MT 6m","Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",6 m,6 m,Chưa Xác Thực,05/11/2024,15/11/2024,,Nha Rieng
547,Tin VIP Bạc,41354013,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-dieu-2-phuong-linh-trung/hang-hiem-chdv-sat-ben-2-gan-truong-dai-hoc-san-thu-nhap-40tr-thang-shhc-dayg-du-pr41354013,"79,7 m²","8,7 tỷ",Đông - Nam,5 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,Hàng hiếm - CHDV sát bên Hoàng Diệu 2 - gần trường đại học - sẵn thu nhập 40tr/tháng - SHHC đầy đủ,"Đường Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",,,Chưa Xác Thực,05/11/2024,15/11/2024,,Nha Rieng
548,Tin VIP Bạc,41431860,https://batdongsan.com.vn/ban-nha-rieng-phuong-binh-hung-hoa/-go-cam-xe-3-tang-sat-le-trong-tan-tang-full-noi-that-go-xin-ngang-6m-dai-50m-dt-300m-pr41431860,300 m²,"10,89 tỷ",,,4 phòng,2 phòng,,Đầy đủ,"CHỈ 10.89 TỶ CÓ Nhà gỗ căm xe, 3 tầng, sát Lê Trọng Tấn, tặng full nội thất gỗ xịn, ngang 6m, 300m2","Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",,6 m,Chưa Xác Thực,05/11/2024,15/11/2024,,Nha Rieng
549,Tin VIP Bạc,40984095,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-xinh-phuong-thoi-an-1/-qu-12-76m2-4-tg-chi-5-ty-2-pr40984095,76 m²,"5,2 tỷ",,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Nhà Nguyễn Thị Xinh, Thới An, Quận 12 76m2, 4 tầng chỉ 5 tỷ 2","Đường Nguyễn Thị Xinh, Phường Thới An, Quận 12, Hồ Chí Minh","4,5 m",4 m,Chưa Xác Thực,05/11/2024,15/11/2024,,Nha Rieng
550,Tin VIP Bạc,41426921,https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-26/ban-hem-o-to-tranh-mat-tien-kinh-doanh-ngay-60m2-gia-chi-8-5-ty-pr41426921,60 m²,"8,5 tỷ",Tây - Nam,5 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Mặt tiền kinh doanh hẻm xe hơi tại Xô Viết Nghệ Tĩnh,Bình Thạnh, Diện tích lớn,5 tầng chỉ nhỉ 8 tỷ","Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh",10 m,6 m,Chưa Xác Thực,05/11/2024,15/11/2024,Tây - Bắc,Nha Rieng
